xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,15,0.05813953488372093,impact,760
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,12,0.046511627906976744,impact,761
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",6,0.023255813953488372,impact,762
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,50,0.1937984496124031,impact,763
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,45,0.1744186046511628,impact,764
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",38,0.14728682170542637,impact,765
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,30,0.11627906976744186,impact,766
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,25,0.09689922480620156,impact,767
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",24,0.09302325581395349,impact,768
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,72,0.27906976744186046,impact,769
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,60,0.23255813953488372,impact,770
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",50,0.1937984496124031,impact,771
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,43,0.16666666666666666,impact,772
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,35,0.13565891472868216,impact,773
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",28,0.10852713178294573,impact,774
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,42,0.16279069767441862,impact,775
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,45,0.1744186046511628,impact,776
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",45,0.1744186046511628,impact,777
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,38,0.14728682170542637,impact,778
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,36,0.13953488372093023,impact,779
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",29,0.1124031007751938,impact,780
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,21,0.08139534883720931,impact,781
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,17,0.06589147286821706,impact,782
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",18,0.06976744186046512,impact,783
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,12,0.046511627906976744,impact,784
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,12,0.046511627906976744,impact,785
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",10,0.03875968992248062,impact,786
m_edu_levl,1,No education (illiterate),निरक्षर,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,1,0.003875968992248062,impact,787
m_edu_levl,1,No education (illiterate),निरक्षर,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,1,0.003875968992248062,impact,788
m_edu_levl,1,No education (illiterate),निरक्षर,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",1,0.003875968992248062,impact,789
m_edu_levl,1,No education (illiterate),निरक्षर,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,1,0.003875968992248062,impact,790
m_edu_levl,1,No education (illiterate),निरक्षर,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,1,0.003875968992248062,impact,791
m_edu_levl,1,No education (illiterate),निरक्षर,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",1,0.003875968992248062,impact,792
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,47,0.1821705426356589,impact,793
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,37,0.1434108527131783,impact,794
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",35,0.13565891472868216,impact,795
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,31,0.12015503875968993,impact,796
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,24,0.09302325581395349,impact,797
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",20,0.07751937984496124,impact,798
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,43,0.16666666666666666,impact,799
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,32,0.12403100775193798,impact,800
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",31,0.12015503875968993,impact,801
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,25,0.09689922480620156,impact,802
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,22,0.08527131782945736,impact,803
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",20,0.07751937984496124,impact,804
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,65,0.25193798449612403,impact,805
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,76,0.29457364341085274,impact,806
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",68,0.26356589147286824,impact,807
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,51,0.19767441860465115,impact,808
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,50,0.1937984496124031,impact,809
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",47,0.1821705426356589,impact,810
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,41,0.15891472868217055,impact,811
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,28,0.10852713178294573,impact,812
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",24,0.09302325581395349,impact,813
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,23,0.08914728682170543,impact,814
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,16,0.06201550387596899,impact,815
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",10,0.03875968992248062,impact,816
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,i_mental_hlth,1,thought hard about the adverse effects of Covid-19 on livelihood or tried hard to stay away from it,जीविकोपार्जनमा कोभिड-१९ को प्रतिकूल प्रभावहरूको बारेमा अत्यधिक सोचें वा यसबाट टाढा रहन कडा प्रयत्न गरेँ,13,0.050387596899224806,impact,817
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,i_mental_hlth,6,felt that family or social pressure has increased due to Covid-19,कोभिड-१९  को कारणले गर्दा परिवार वा सामाजिक दबाव बढेको महसुस गरे,10,0.03875968992248062,impact,818
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,i_mental_hlth,3,"felt isolated from the surrounding people, activities and environment","मेरो वरिपरि व्यक्ति, गतिविधिहरू र वातावरणबाट टाढा महसुस भयो",10,0.03875968992248062,impact,819
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,i_mental_hlth,4,have/had nightmares about the situation that Covid-19 has brought or could bring about,कोभिड-१९  ले ल्याएको वा ल्याउन सक्ने परिस्थितिको बारेमा बढी सोच्ने  वा दुःस्वप्नहरू भयो,9,0.03488372093023256,impact,820
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,i_mental_hlth,7,felt animosity or strife among family members,परिवारका सदस्यहरूमा वैरभाव वा कलह महसुस गरे,9,0.03488372093023256,impact,821
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,i_mental_hlth,5,"felt guilty about having problems with Covid-19, or blamed self or others for the situation","कोभिड-१९  को कारणले समस्या भएकोमा दोषी महसुस गरेँ, वा आफैलाई वा अन्यलाई यो स्थितिको लागि दोष दिए",1,0.003875968992248062,impact,822
m_gender,2,Female,महिला,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,5,0.01937984496124031,preparedness,823
m_gender,2,Female,महिला,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,20,0.07751937984496124,preparedness,824
m_gender,1,Male,पुरुष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,43,0.16666666666666666,preparedness,825
m_gender,1,Male,पुरुष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,190,0.7364341085271318,preparedness,826
m_gender,3,Third gender,तेस्रो लिंगी,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,0,0.0,preparedness,827
m_gender,3,Third gender,तेस्रो लिंगी,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,0,0.0,preparedness,828
m_age,3,41 - 60 years,४१-६० वर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,10,0.03875968992248062,preparedness,829
m_age,3,41 - 60 years,४१-६० वर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,33,0.12790697674418605,preparedness,830
m_age,2,21 - 40 years,२१-४० बर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,36,0.13953488372093023,preparedness,831
m_age,2,21 - 40 years,२१-४० बर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,173,0.6705426356589147,preparedness,832
m_age,1,Less than 20 years,०-२० बर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,2,0.007751937984496124,preparedness,833
m_age,1,Less than 20 years,०-२० बर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,4,0.015503875968992248,preparedness,834
m_age,4,61 and above,६१ वर्ष वा माथि,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,0,0.0,preparedness,835
m_age,4,61 and above,६१ वर्ष वा माथि,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,0,0.0,preparedness,836
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,6,0.023255813953488372,preparedness,837
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,21,0.08139534883720931,preparedness,838
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,19,0.07364341085271318,preparedness,839
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,41,0.15891472868217055,preparedness,840
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,19,0.07364341085271318,preparedness,841
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,67,0.2596899224806202,preparedness,842
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,4,0.015503875968992248,preparedness,843
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,56,0.21705426356589147,preparedness,844
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,0,0.0,preparedness,845
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,24,0.09302325581395349,preparedness,846
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,0,0.0,preparedness,847
m_edu_levl,1,No education (illiterate),निरक्षर,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,1,0.003875968992248062,preparedness,848
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,7,0.027131782945736434,preparedness,849
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,48,0.18604651162790697,preparedness,850
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,14,0.05426356589147287,preparedness,851
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,35,0.13565891472868216,preparedness,852
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,5,0.01937984496124031,preparedness,853
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,89,0.3449612403100775,preparedness,854
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,13,0.050387596899224806,preparedness,855
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,31,0.12015503875968993,preparedness,856
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_altrnt_incm_src_self_fml_flg,2,Yes,छ,9,0.03488372093023256,preparedness,857
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,p_econ_altrnt_incm_src_self_fml_flg,1,No,छैन,7,0.027131782945736434,preparedness,858
m_gender,2,Female,महिला,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),22,0.08527131782945736,preparedness,859
m_gender,2,Female,महिला,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),4,0.015503875968992248,preparedness,860
m_gender,1,Male,पुरुष,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),184,0.7131782945736435,preparedness,861
m_gender,1,Male,पुरुष,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),74,0.2868217054263566,preparedness,862
m_age,3,41 - 60 years,४१-६० वर्ष,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),33,0.12790697674418605,preparedness,863
m_age,3,41 - 60 years,४१-६० वर्ष,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),16,0.06201550387596899,preparedness,864
m_age,2,21 - 40 years,२१-४० बर्ष,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),169,0.6550387596899225,preparedness,865
m_age,2,21 - 40 years,२१-४० बर्ष,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),60,0.23255813953488372,preparedness,866
m_age,1,Less than 20 years,०-२० बर्ष,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),4,0.015503875968992248,preparedness,867
m_age,1,Less than 20 years,०-२० बर्ष,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),2,0.007751937984496124,preparedness,868
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),21,0.08139534883720931,preparedness,869
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),10,0.03875968992248062,preparedness,870
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),42,0.16279069767441862,preparedness,871
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),19,0.07364341085271318,preparedness,872
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),66,0.2558139534883721,preparedness,873
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),28,0.10852713178294573,preparedness,874
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),56,0.21705426356589147,preparedness,875
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),16,0.06201550387596899,preparedness,876
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),20,0.07751937984496124,preparedness,877
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,i_econ_covid_effects_fin,1,Had to take loan from financial institutions,पैसा सापटी लिनुपर्यो (बैंक वा अन्य वित्तीय संस्थाबाट),5,0.01937984496124031,preparedness,878
m_edu_levl,1,No education (illiterate),निरक्षर,i_econ_covid_effects_fin,2,Had to take loan from friends and family,पैसा सापटी लिनुपर्यो (साथीभाइ वा आफन्तीबाट),1,0.003875968992248062,preparedness,879
