xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,9,0.0967741935483871,need,1439
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,9,0.0967741935483871,need,1440
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,12,0.12903225806451613,need,1441
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,7,0.07526881720430108,need,1442
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,5,0.053763440860215055,need,1443
m_biz_type,1,Entertainment,होटल,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,11,0.11827956989247312,need,1444
m_biz_type,1,Entertainment,होटल,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,11,0.11827956989247312,need,1445
m_biz_type,1,Entertainment,होटल,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,16,0.17204301075268819,need,1446
m_biz_type,1,Entertainment,होटल,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,10,0.10752688172043011,need,1447
m_biz_type,1,Entertainment,होटल,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,5,0.053763440860215055,need,1448
m_biz_type,1,Entertainment,होटल,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,5,0.053763440860215055,need,1449
m_biz_type,9,Other,अन्य,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,6,0.06451612903225806,need,1450
m_biz_type,9,Other,अन्य,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,6,0.06451612903225806,need,1451
m_biz_type,9,Other,अन्य,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,5,0.053763440860215055,need,1452
m_biz_type,9,Other,अन्य,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,5,0.053763440860215055,need,1453
m_biz_type,9,Other,अन्य,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,4,0.043010752688172046,need,1454
m_biz_type,9,Other,अन्य,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,2,0.021505376344086023,need,1455
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1456
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1457
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1458
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,1,0.010752688172043012,need,1459
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,1,0.010752688172043012,need,1460
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,1,0.010752688172043012,need,1461
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1462
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1463
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1464
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,2,0.021505376344086023,need,1465
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,2,0.021505376344086023,need,1466
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,2,0.021505376344086023,need,1467
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,6,0.06451612903225806,need,1468
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,7,0.07526881720430108,need,1469
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,4,0.043010752688172046,need,1470
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,6,0.06451612903225806,need,1471
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,3,0.03225806451612903,need,1472
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,3,0.03225806451612903,need,1473
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,23,0.24731182795698925,need,1474
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,24,0.25806451612903225,need,1475
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,22,0.23655913978494625,need,1476
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,19,0.20430107526881722,need,1477
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,12,0.12903225806451613,need,1478
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,9,0.0967741935483871,need,1479
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_expectd_problms_next_6_mnths,4,My business will have difficulties in covering its operating costs,मेरो व्यवसायलाई यसको अपरेटिंग लागतहरू कभर गर्न कठिनाइ हुनेछ,32,0.34408602150537637,need,1480
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_expectd_problms_next_6_mnths,1,My business will have difficulties in paying back existing loans,मेरो व्यवसायलाई अवस्थित ऋण भुक्तान गर्न कठिनाइ हुनेछ,27,0.2903225806451613,need,1481
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_expectd_problms_next_6_mnths,6,My business will have difficulties in getting enough customers required for its survival,मेरो व्यवसायको अस्तित्वको लागि पर्याप्त ग्राहकहरू प्राप्त गर्न कठिनाइ हुनेछ,31,0.3333333333333333,need,1482
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_expectd_problms_next_6_mnths,3,My business will have difficulties in paying its taxes,मेरो व्यवसायलाई यसको करहरू तिर्नमा कठिनाइ हुनेछ,24,0.25806451612903225,need,1483
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_expectd_problms_next_6_mnths,2,My business will have difficulties to acquire additional loans or funds,मेरो व्यवसायलाई थप ऋण वा कोष प्राप्त गर्न कठिनाइ हुनेछ,15,0.16129032258064516,need,1484
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,o_expectd_problms_next_6_mnths,5,My business will most likely face labor-related issues,मेरो व्यवसायले सम्भवतः श्रम सम्बन्धी मुद्दाहरूको सामना गर्नेछ,12,0.12903225806451613,need,1485
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,8,0.12903225806451613,need,1486
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,8,0.12903225806451613,need,1487
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,9,0.14516129032258066,need,1488
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,4,0.06451612903225806,need,1489
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,14,0.22580645161290322,need,1490
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,4,0.06451612903225806,need,1491
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,5,0.08064516129032258,need,1492
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,9,0.14516129032258066,need,1493
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,1,0.016129032258064516,need,1494
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,0,0.0,need,1495
m_biz_type,4,Hospitality,पसल / सामान,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,17,0.27419354838709675,need,1496
m_biz_type,4,Hospitality,पसल / सामान,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,12,0.1935483870967742,need,1497
m_biz_type,3,Tours and transport,हस्तशिल्प,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,4,0.06451612903225806,need,1498
m_biz_type,3,Tours and transport,हस्तशिल्प,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,3,0.04838709677419355,need,1499
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,4,0.06451612903225806,need,1500
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,5,0.08064516129032258,need,1501
m_biz_type,1,Entertainment,होटल,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,9,0.14516129032258066,need,1502
m_biz_type,1,Entertainment,होटल,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,2,0.03225806451612903,need,1503
m_biz_type,9,Other,अन्य,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,3,0.04838709677419355,need,1504
m_biz_type,9,Other,अन्य,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,3,0.04838709677419355,need,1505
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,0,0.0,need,1506
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,2,0.03225806451612903,need,1507
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,2,0.03225806451612903,need,1508
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,0,0.0,need,1509
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,3,0.04838709677419355,need,1510
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,4,0.06451612903225806,need,1511
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,15,0.24193548387096775,need,1512
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,9,0.14516129032258066,need,1513
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,n_rcvry_preferred_loan_pybck_incntv,1,Reduced interest rates on existing loans,अवस्थित ऋणमा ब्याज दरहरू घटाइयो,17,0.27419354838709675,need,1514
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,n_rcvry_preferred_loan_pybck_incntv,2,Extension of loan periods,ऋण अवधिहरूको विस्तार,10,0.16129032258064516,need,1515
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,8,0.24242424242424243,need,1516
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,3,0.09090909090909091,need,1517
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,4,0.12121212121212122,need,1518
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,2,0.06060606060606061,need,1519
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,4,0.12121212121212122,need,1520
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,4,0.12121212121212122,need,1521
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,5,0.15151515151515152,need,1522
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,3,0.09090909090909091,need,1523
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,0,0.0,need,1524
m_biz_years_in_operation,1,Less than a year,एक बर्ष भन्दा कम,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,0,0.0,need,1525
m_biz_type,4,Hospitality,पसल / सामान,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,11,0.3333333333333333,need,1526
m_biz_type,4,Hospitality,पसल / सामान,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,4,0.12121212121212122,need,1527
m_biz_type,3,Tours and transport,हस्तशिल्प,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,2,0.06060606060606061,need,1528
m_biz_type,3,Tours and transport,हस्तशिल्प,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,0,0.0,need,1529
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,3,0.09090909090909091,need,1530
m_biz_type,2,Experience selling,यात्रा र यात्रा अपरेटर,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,4,0.12121212121212122,need,1531
m_biz_type,1,Entertainment,होटल,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,4,0.12121212121212122,need,1532
m_biz_type,1,Entertainment,होटल,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,1,0.030303030303030304,need,1533
m_biz_type,9,Other,अन्य,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,1,0.030303030303030304,need,1534
m_biz_type,9,Other,अन्य,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,3,0.09090909090909091,need,1535
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,1,0.030303030303030304,need,1536
b_n_emplyes_pre_covid,5,More than 100 people,१०० भन्दा बढी ,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,0,0.0,need,1537
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,1,0.030303030303030304,need,1538
b_n_emplyes_pre_covid,4,51 to 100 people,५१-१०० जना,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,1,0.030303030303030304,need,1539
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,3,0.09090909090909091,need,1540
b_n_emplyes_pre_covid,3,31 to 50 people,३१-५० जना,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,0,0.0,need,1541
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,7,0.21212121212121213,need,1542
b_n_emplyes_pre_covid,2,11 to 30 people,११-३० जना ,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,5,0.15151515151515152,need,1543
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,n_rcvry_preferred_fund_aprvl_incntv,2,Long-term subsidized loans,दीर्घकालीन अनुदान ऋण,9,0.2727272727272727,need,1544
b_n_emplyes_pre_covid,1,Upto 10 people,१० जना सम्म,n_rcvry_preferred_fund_aprvl_incntv,1,Short-term loans without collateral,जमानत बिना छोटो अवधिका ऋण,6,0.18181818181818182,need,1545
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_tax_asstnc,1,Tax reduction,कर कटौती,8,0.15384615384615385,need,1546
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_tax_asstnc,4,VAT return ,मूल्य अभिवृद्धि कर फिर्ता दिने,4,0.07692307692307693,need,1547
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_tax_asstnc,5,Decrease sales tax and VAT rates,बिक्री कर र VAT दरहरू घटाउने ,1,0.019230769230769232,need,1548
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_tax_asstnc,2,Tax deferral,कर स्थगित,2,0.038461538461538464,need,1549
m_biz_years_in_operation,5,11 years or above,११ बर्ष वा माथि,n_rcvry_preferred_tax_asstnc,3,Exemption of fines on taxes,करमा जरिवाना छुट,0,0.0,need,1550
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_tax_asstnc,1,Tax reduction,कर कटौती,6,0.11538461538461539,need,1551
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_tax_asstnc,4,VAT return ,मूल्य अभिवृद्धि कर फिर्ता दिने,2,0.038461538461538464,need,1552
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_tax_asstnc,5,Decrease sales tax and VAT rates,बिक्री कर र VAT दरहरू घटाउने ,0,0.0,need,1553
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_tax_asstnc,2,Tax deferral,कर स्थगित,1,0.019230769230769232,need,1554
m_biz_years_in_operation,4,6 to 10 years,६-१० बर्ष,n_rcvry_preferred_tax_asstnc,3,Exemption of fines on taxes,करमा जरिवाना छुट,1,0.019230769230769232,need,1555
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_tax_asstnc,1,Tax reduction,कर कटौती,5,0.09615384615384616,need,1556
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_tax_asstnc,4,VAT return ,मूल्य अभिवृद्धि कर फिर्ता दिने,7,0.1346153846153846,need,1557
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_tax_asstnc,5,Decrease sales tax and VAT rates,बिक्री कर र VAT दरहरू घटाउने ,1,0.019230769230769232,need,1558
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_tax_asstnc,2,Tax deferral,कर स्थगित,1,0.019230769230769232,need,1559
m_biz_years_in_operation,3,3 to 5 years,३-५ बर्ष,n_rcvry_preferred_tax_asstnc,3,Exemption of fines on taxes,करमा जरिवाना छुट,1,0.019230769230769232,need,1560
m_biz_years_in_operation,2,1 to 2 years,१-२ बर्ष,n_rcvry_preferred_tax_asstnc,1,Tax reduction,कर कटौती,2,0.038461538461538464,need,1561
