id,submission_date,occpatn_shopkeeper_pre_covid,occpatn_tour_guide_pre_covid,occpatn_trekking_guide_pre_covid,occpatn_rafting_guide_pre_covid,occpatn_mountain_guide_pre_covid,occpatn_driver_pre_covid,occpatn_travel_agent_pre_covid,occpatn_flight_attendent_pre_covid,occpatn_pilot_pre_covid,occpatn_cook_pre_covid,occpatn_hotel_manager_pre_covid,occpatn_hotel_staff_pre_covid,occpatn_waiter_pre_covid,occpatn_bartender_pre_covid,occpatn_porter_pre_covid,other_occpatn_pre_covid,had_frml_employment_contract_pre_covid,had_pan_pre_covid,wrk_type_seasonal_pre_covid,wrk_type_daily_wages_pre_covid,wrk_type_monthly_salary_pre_covid,other_wrk_type_pre_covid,sesonal_work_period,gender_individual,age_individual,education_level_individual,years_of_experience_individual,permanent_district_individual,temporary_district_individual,have_alternative_income_source,alternate_income_source_agriculture_animal_husbandry,alternate_income_source_daily_wages,alternate_income_source_business_occupation,alternate_income_source_job_estate,alternate_income_source_professional_work,other_alternate_income_source,self_savings_chng_today_v_19,had_land_assets_pre_covid,had_television_pre_covid,had_cable_tv_pre_covid,had_computer_pre_covid,had_internet_pre_covid,had_telephone_pre_covid,had_mobile_phone_pre_covid,had_referigerator_pre_covid,had_motorcycle_pre_covid,had_personal_use_four_wheeler_pre_covid,had_professional_use_four_wheeler_pre_covid,did_not_have_mentioned_assets_pre_covid,has_land_assets_post_covid,has_television_post_covid,has_cable_tv_post_covid,has_computer_post_covid,has_internet_post_covid,has_telephone_post_covid,has_mobile_phone_post_covid,has_referigerator_post_covid,has_motorcycle_post_covid,has_personal_use_four_wheeler_post_covid,has_professional_use_four_wheeler_post_covid,do_not_have_mentioned_assets_post_covid,has_outstanding_debt,num_depndnt_fml_membrs_pre_covid,num_depndnt_fml_membrs_post_covid,num_depndnt_fml_membrs_needs_post_covid,is_vaccinated_against_covid,has_received_covid_hhs_training,received_hhs_training_source_goverment,received_hhs_training_source_ngo,received_hhs_training_source_employer,received_hhs_training_source_hotel_worker_association,received_hhs_training_other_source,major_covid_info_source_is_family_friends,major_covid_info_source_is_social_media,major_covid_info_source_is_radio,major_covid_info_source_is_television,major_covid_info_source_is_newspapers,major_covid_info_source_is_nearby_health_service,uses_other_major_covid_info_source,learned_new_skills_during_pandemic,trsm_major_work_district
172254964,2021-04-18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Nuwakot,Kathmandu,False,,,,,,,Has reduced to almost zero,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,False,False,,,,,,False,True,True,False,True,False,False,True,"Bhaktapur, Chitawan, Gorkha, Kaski, Kathmandu, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Rasuwa, Solukhumbu"
172256215,2021-04-18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,4 to 6 months,Male,21 - 40 years,Master's degree or higher,6 to 10 years,Kathmandu,Kathmandu,False,,,,,,,75% remaining,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,3 to 5 people,3 to 5 people,Not sufficient for myself,True,False,,,,,,True,True,False,True,False,False,False,False,Kathmandu
172274980,2021-04-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Gorkha,Kathmandu,True,False,False,True,False,False,False,25% remaining,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,6 people or more,6 people or more,6 people or more,True,False,,,,,,False,True,False,True,True,False,False,False,"Gorkha, Kathmandu"
172291842,2021-04-19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,,Male,41 - 60 years,Master's degree or higher,15 years or more,Lalitpur,Lalitpur,False,,,,,,,Has reduced to almost zero,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,Only me,Only me,3 to 5 people,True,False,,,,,,True,False,False,True,True,False,False,False,Kathmandu
172292357,2021-04-19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,0 to 2 years,Sarlahi,Bhaktapur,False,,,,,,,Has reduced to almost zero,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,Only me,Only me,1 to 2 people,False,False,,,,,,True,True,False,False,False,True,False,True,Sarlahi
172294361,2021-04-19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,21 - 40 years,Master's degree or higher,15 years or more,Dhading,Kathmandu,False,,,,,,,Has reduced to almost zero,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,3 to 5 people,3 to 5 people,3 to 5 people,True,False,,,,,,False,True,False,True,True,False,False,False,Kathmandu
172295574,2021-04-19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,4 to 6 months,Male,21 - 40 years,Master's degree or higher,11 to 15 years,Lalitpur,Lalitpur,False,,,,,,,25% remaining,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,True,False,,,,,,False,True,True,True,False,False,False,False,"Bhaktapur, Chitawan, Kathmandu, Lalitpur"
172297356,2021-04-19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4 to 6 months,Male,21 - 40 years,SLC or equivalent,3 to 5 years,Chitawan,Kathmandu,True,True,True,False,False,False,False,Has reduced to almost zero,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,6 people or more,3 to 5 people,1 to 2 people,False,False,,,,,,False,False,True,True,False,True,False,False,"Chitawan, Gorkha, Kaski, Kathmandu, Lalitpur, Manang, Mustang, Rasuwa, Tanahu"
172297898,2021-04-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,0 to 2 years,Bhaktapur,Bhaktapur,True,True,False,False,False,False,False,25% remaining,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,6 people or more,6 people or more,3 to 5 people,False,False,,,,,,False,True,False,True,True,False,False,False,"Bhaktapur, Kathmandu"
172300020,2021-04-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,,Male,21 - 40 years,Can read and/or write,3 to 5 years,Gorkha,Kathmandu,False,,,,,,,Has reduced to almost zero,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6 people or more,6 people or more,Not sufficient for myself,False,False,,,,,,True,True,True,False,False,False,False,False,Kathmandu
172316529,2021-04-19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,21 - 40 years,Can read and/or write,11 to 15 years,Sankhuwasabha,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,3 to 5 people,Only me,1 to 2 people,True,False,,,,,,False,True,False,True,True,False,False,False,"Bhaktapur, Chitawan, Dolpa, Kaski, Kathmandu, Lalitpur, Manang, Mugu, Mustang, Myagdi, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung"
172317619,2021-04-19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,41 - 60 years,Can read and/or write,15 years or more,Sankhuwasabha,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,3 to 5 people,3 to 5 people,1 to 2 people,True,False,,,,,,False,True,False,True,True,False,False,False,"Bhaktapur, Dolakha, Kaski, Kathmandu, Manang, Mugu, Mustang, Myagdi, Rasuwa, Sankhuwasabha, Sindhupalchok, Solukhumbu, Taplejung"
172385283,2021-04-19,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,,Male,21 - 40 years,10+2 or equivalent,3 to 5 years,Achham,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,6 people or more,6 people or more,6 people or more,False,False,,,,,,True,True,True,False,False,False,False,False,Kathmandu
172433101,2021-04-19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Female,21 - 40 years,No education (illiterate),11 to 15 years,Kathmandu,Dolakha,False,,,,,,,Has reduced to almost zero,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,2 people,3 to 5 people,3 to 5 people,True,False,,,,,,False,True,False,True,True,False,False,False,Kathmandu
172444155,2021-04-19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1 to 3 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Dolakha,Dolakha,False,,,,,,,Has reduced to almost zero,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6 people or more,6 people or more,Not sufficient for myself,True,False,,,,,,True,True,False,False,False,True,False,False,"Dolakha, Gorkha, Kaski, Mustang, Rasuwa, Solukhumbu"
172508612,2021-04-20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,0 to 2 years,Sarlahi,Bhaktapur,False,,,,,,,Has reduced to almost zero,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3 to 5 people,3 to 5 people,3 to 5 people,False,False,,,,,,True,True,False,False,False,True,False,True,"Bhaktapur, Kathmandu, Mahottari, Rautahat, Sarlahi"
172517345,2021-04-20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,Male,Less than 20 years,10+2 or equivalent,0 to 2 years,Dang,Kathmandu,True,False,False,True,True,False,False,Has reduced to almost zero,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,Only me,3 to 5 people,1 to 2 people,False,False,,,,,,False,True,False,True,True,False,False,False,Kathmandu
172526531,2021-04-20,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Sankhuwasabha,Kathmandu,True,False,False,False,True,False,False,25% remaining,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,True,3 to 5 people,3 to 5 people,3 to 5 people,True,False,,,,,,False,True,False,True,True,False,False,False,"Dhading, Dolpa, Jumla, Kathmandu, Manang, Mugu, Mustang, Myagdi, Nuwakot, Ramechhap, Rasuwa, Rolpa, Rukum East, Rukum West, Sankhuwasabha, Sindhuli, Sindhupalchok, Solukhumbu, Syangja, Tanahu, Taplejung, Terhathum"
172753231,2021-04-21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Solukhumbu,Kathmandu,False,,,,,,,Has reduced to almost zero,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,True,False,,,,,,False,True,True,False,True,False,False,False,"Dolpa, Gorkha, Kaski, Kathmandu, Lamjung, Manang, Mugu, Mustang, Myagdi, Rasuwa, Solukhumbu, Taplejung"
172788466,2021-04-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,Male,21 - 40 years,Can read and/or write,3 to 5 years,Dhading,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,True,False,,,,,,False,True,False,False,False,False,False,False,Kathmandu
173083509,2021-04-22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,41 - 60 years,Can read and/or write,15 years or more,Khotang,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,6 people or more,6 people or more,Not sufficient for myself,False,False,,,,,,False,True,False,True,True,False,False,True,"Bhaktapur, Chitawan, Gorkha, Kapilbastu, Kaski, Kathmandu, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Rasuwa, Solukhumbu"
173146978,2021-04-22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,SLC or equivalent,11 to 15 years,Dolakha,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,6 people or more,6 people or more,Not sufficient for myself,True,False,,,,,,False,False,True,False,False,False,False,False,Kathmandu
173224204,2021-04-23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Rasuwa,Kathmandu,True,True,False,False,False,False,False,Has reduced to almost zero,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,False,False,,,,,,True,True,False,True,False,False,False,False,"Lamjung, Manang, Mustang, Rasuwa"
174606584,2021-04-29,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Kathmandu,Kathmandu,True,False,False,False,True,False,False,Has grown compared to 2019,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,Only me,3 to 5 people,1 to 2 people,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,"Kaski, Kathmandu"
173751553,2021-04-26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,Female,21 - 40 years,Master's degree or higher,6 to 10 years,Gorkha,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,True,3 to 5 people,3 to 5 people,3 to 5 people,True,False,,,,,,False,True,False,True,True,False,False,False,Gorkha
173755563,2021-04-26,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,4 to 6 months,Male,21 - 40 years,Master's degree or higher,15 years or more,Gorkha,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,3 to 5 people,3 to 5 people,3 to 5 people,True,False,,,,,,False,True,False,True,True,False,False,False,Kathmandu
173756200,2021-04-26,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7 to 9 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Gorkha,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,3 to 5 people,3 to 5 people,3 to 5 people,True,False,,,,,,True,True,False,True,False,False,False,False,"Bhaktapur, Chitawan, Dhading, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Khotang, Lalitpur, Lamjung, Makwanpur, Manang, Mustang, Myagdi, Nuwakot, Okhaldhunga, Palpa, Parbat, Ramechhap, Rasuwa, Rolpa, Rukum East, Rukum West, Solukhumbu, Syangja, Tanahu"
173760062,2021-04-26,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,Male,21 - 40 years,Master's degree or higher,11 to 15 years,Dhading,Kathmandu,False,,,,,,,Has reduced to almost zero,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,6 people or more,3 to 5 people,Not sufficient for myself,True,False,,,,,,False,True,False,False,False,False,False,False,Kathmandu
173760416,2021-04-26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,10 to 11 months,Male,21 - 40 years,Master's degree or higher,6 to 10 years,Sindhupalchok,Kathmandu,False,,,,,,,75% remaining,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,3 to 5 people,3 to 5 people,Not sufficient for myself,True,False,,,,,,False,True,False,True,True,False,False,False,"Bhaktapur, Chitawan, Gorkha, Kapilbastu, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Rupandehi, Sindhupalchok"
173761552,2021-04-26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,10 to 11 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Gorkha,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,6 people or more,6 people or more,6 people or more,True,False,,,,,,False,True,False,False,False,False,False,False,Gorkha
173771322,2021-04-26,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,6 to 10 years,Dhading,Kathmandu,False,,,,,,,25% remaining,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,2 people,2 people,1 to 2 people,True,False,,,,,,False,True,True,True,False,False,False,False,"Bhaktapur, Chitawan, Dhading, Dolakha, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Nawalpur, Parasi, Nuwakot, Rasuwa, Sindhupalchok, Solukhumbu"
173773266,2021-04-26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4 to 6 months,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Dhading,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,3 to 5 people,Only me,Not sufficient for myself,True,False,,,,,,False,True,False,True,True,False,False,False,"Baglung, Chitawan, Dhading, Dolakha, Gorkha, Kaski, Kathmandu, Kavrepalanchok, Lalitpur, Lamjung, Manang, Mustang, Myagdi, Nuwakot, Rasuwa, Solukhumbu"
173774691,2021-04-26,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,,Male,21 - 40 years,Master's degree or higher,0 to 2 years,Baitadi,Kathmandu,True,True,False,False,False,False,False,Has stayed the same,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Only me,Only me,6 people or more,False,False,,,,,,True,False,False,False,False,False,False,False,"Bajhang, Parasi, Parbat"
173879309,2021-04-26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7 to 9 months,Male,41 - 60 years,SLC or equivalent,15 years or more,Tanahu,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,2 people,2 people,Not sufficient for myself,True,False,,,,,,False,True,True,True,False,False,False,False,"Chitawan, Dhading, Kaski, Kathmandu, Parbat, Sindhupalchok, Syangja, Tanahu"
174053501,2021-04-27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,Bachelor's degree or equivalent,3 to 5 years,Lamjung,Kaski,True,False,False,True,False,False,False,Has reduced to almost zero,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,2 people,6 people or more,1 to 2 people,False,False,,,,,,False,True,False,True,False,False,False,False,Kaski
173963262,2021-04-26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Ramechhap,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,6 people or more,3 to 5 people,Not sufficient for myself,True,False,,,,,,False,True,False,True,True,False,False,False,Kathmandu
173971109,2021-04-26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7 to 9 months,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Dhading,Kathmandu,False,,,,,,,Has reduced to almost zero,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,3 to 5 people,3 to 5 people,1 to 2 people,True,False,,,,,,False,False,True,True,True,False,False,False,"Dhading, Dolpa, Gorkha, Ilam, Kapilbastu, Kaski, Kathmandu, Lamjung, Manang, Mugu, Mustang, Myagdi, Rasuwa, Sindhupalchok, Solukhumbu, Taplejung"
174044721,2021-04-27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,Bachelor's degree or equivalent,15 years or more,Dhading,Kaski,False,,,,,,,Has reduced to almost zero,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6 people or more,3 to 5 people,Not sufficient for myself,False,False,,,,,,False,True,True,False,True,False,False,False,Kaski
174045443,2021-04-27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,4 to 6 months,Male,21 - 40 years,SLC or equivalent,6 to 10 years,Kathmandu,Sindhupalchok,False,,,,,,,Has reduced to almost zero,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False,True,2 people,Only me,1 to 2 people,False,False,,,,,,True,True,False,True,False,False,False,False,Sindhupalchok
174046129,2021-04-27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1 to 3 months,Male,Less than 20 years,SLC or equivalent,0 to 2 years,Dhading,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2 people,2 people,Not sufficient for myself,False,False,,,,,,False,True,True,True,False,False,False,False,"Bardiya, Chitawan, Kaski"
174046336,2021-04-27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Dhading,Kaski,False,,,,,,,Has reduced to almost zero,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6 people or more,6 people or more,1 to 2 people,False,False,,,,,,True,True,False,False,True,False,False,False,Kaski
174048769,2021-04-27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,Can read and/or write,6 to 10 years,Syangja,Kaski,False,,,,,,,Has reduced to almost zero,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,False,False,,,,,,False,True,True,True,False,False,False,False,Kaski
174050061,2021-04-27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,,Male,41 - 60 years,Bachelor's degree or equivalent,15 years or more,Lalitpur,Kavrepalanchok,True,False,False,False,False,False,True,Has stayed the same,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,3 to 5 people,3 to 5 people,3 to 5 people,False,False,,,,,,False,False,False,True,True,False,False,False,Kathmandu
174267462,2021-04-27,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,6 to 10 years,Dolakha,Kathmandu,False,,,,,,,Has reduced to almost zero,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3 to 5 people,3 to 5 people,1 to 2 people,False,False,,,,,,False,True,True,False,False,False,False,True,Lalitpur
174065828,2021-04-27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,,Male,21 - 40 years,10+2 or equivalent,3 to 5 years,Chitawan,Kathmandu,True,False,True,False,False,False,False,Has reduced to almost zero,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,3 to 5 people,3 to 5 people,1 to 2 people,True,False,,,,,,False,True,False,True,True,False,False,False,"Chitawan, Kapilbastu, Kaski, Kathmandu, Mustang, Myagdi"
174089382,2021-04-27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Kaski,Kaski,True,True,False,False,True,False,False,25% remaining,True,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,6 people or more,6 people or more,1 to 2 people,False,False,,,,,,False,True,True,True,False,False,False,True,Kaski
174095780,2021-04-27,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,,Male,21 - 40 years,10+2 or equivalent,11 to 15 years,Kaski,Kaski,True,True,False,False,True,False,False,Has reduced to almost zero,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,6 people or more,6 people or more,Not sufficient for myself,False,False,,,,,,False,True,False,True,False,False,False,True,"Kaski, Kathmandu"
174104475,2021-04-27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,,Male,41 - 60 years,SLC or equivalent,15 years or more,Parbat,Parbat,False,,,,,,,25% remaining,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,Only me,3 to 5 people,Not sufficient for myself,False,False,,,,,,False,True,True,True,False,False,False,False,Kaski
174127375,2021-04-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,Female,21 - 40 years,10+2 or equivalent,15 years or more,Lalitpur,Lalitpur,False,,,,,,,Has reduced to almost zero,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3 to 5 people,3 to 5 people,Not sufficient for myself,False,False,,,,,,False,True,False,False,False,False,False,False,Kathmandu
174134066,2021-04-27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7 to 9 months,Male,41 - 60 years,SLC or equivalent,11 to 15 years,Bhojpur,Kathmandu,True,True,False,False,False,False,False,25% remaining,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,3 to 5 people,Only me,1 to 2 people,True,False,,,,,,False,True,True,True,False,False,False,False,"Dolakha, Gorkha, Kaski, Lamjung, Manang, Mustang, Myagdi, Rasuwa"
174138626,2021-04-27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,4 to 6 months,Male,21 - 40 years,Bachelor's degree or equivalent,11 to 15 years,Lalitpur,Lalitpur,False,,,,,,,25% remaining,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,3 to 5 people,3 to 5 people,1 to 2 people,False,False,,,,,,False,True,False,True,True,False,False,False,Kathmandu
